Ranisz;Beata;884;2003
Wygañ;Lena;883;2003
Bertyñski;Pelagia;882;2003
Bekasik;Dezyderia;881;2003
Kristofek;Beatrycze;880;2003
Palek;Leonarda;879;2003
Solomos;Odila;878;2003
Hrouda;Jaros³awa;877;2003
Ry¿owski;Klara;876;2003
Pradnikowska;Tamara;875;2003
Zaturski;Rudolfa;874;2003
Rzarzyñski;Krzysztofa;873;2003
Dediñska;Gerarda;872;2003
Byllot;Petronela;871;2003
Kolaga;Adelina;870;2003
¯arecki;Jarmi³a;869;2003
Jurgi³o;Anna;868;2003
Podzorski;Zenobia;867;2003
Korniew;Zora;866;2003
Omelanczuk;Kira;865;2003
Piskala;Chwalimira;864;2003
Bo¿yncki;Andromeda;863;2003
Krugielczuk;Kallina;862;2003
Jareszczuk;Kira;861;2003
S³onkiewicz;Henryka;860;2003
Junosza-Stêpowska;Zbigniewa;859;2003
Gromo³;Anatolia;858;2003
Terejkowicz;Tacjanna;857;2003
Eissmann;Erwina;856;2003
Kszta;Aspazja;855;2003
Starszyñska;Leonia;854;2003
Tijo³ek;Maryna;853;2003
Ranicz;Delfina;852;2003
Szarna;Boles³awa;851;2003
Golekowski;Pelagia;850;2003
Snidziñska;Bolis³awa;849;2003
Tadaczyñska;Marlena;848;2003
Ekerkunst;Marika;847;2003
Gielniowski;Leonida;846;2003
Chatek;Olimpia;845;2003
Pawilajtis;Iwona;844;2003
Dychowicz;Ofelia;843;2003
Elfal;Lukrecja;842;2003
Piotro³aj;Adelajda;841;2003
Sowórka;Alma;840;2003
Ródziewicz;Zelmira;839;2003
Asulewicz;Lea;838;2003
Holeczko;Malwina;837;2003
Wilbo;Ernesta;836;2003
Hajzer;Jolanda;835;2003
Siekierki;Tatiana;834;2003
Petreczko;Erwina;833;2003
Grucela;Ditta;832;2003
Trzepiota;Petronia;831;2003
Rebski;Bryda;830;2003
Szelberg;Adelajda;829;2003
Pietrowiak;Augusta;828;2003
Stenczelski;Mirella;827;2003
Ni¿na;Januaria;826;2003
Nastolczyk;Inez;825;2003
Ho³ynia;Cyntia;824;2003
Miaczyñski;Chwalimira;823;2003
Dulêga;Epifania;822;2003
Dowgierd;Jagna;821;2003
Samodurów;Glikeria;820;2003
Murat;Eudoksja;819;2003
Pa³yna;Laurentyna;818;2003
Ficiak;Dawida;817;2003
Kulabka;Adria;816;2003
Rocho;Ksawera;815;2003
Harbañ;Pryscylla;814;2003
Witrenga;Amiceta;813;2003
Karnafel;¯anna;812;2003
Jasakow;Telimena;811;2003
Tacholewicz;Sofia;810;2003
Ilasz;Leopoldyna;809;2003
Walat;Domis³awa;808;2003
Lotti;Ewa;807;2003
Subczak;Maja;806;2003
Luszawski;Zbigniewa;805;2003
Kozber;Bogdana;804;2003
Karanidu;Cezara;803;2003
Sirotiuk;Cieszys³awa;802;2003
Wojcikowski;Dalila;801;2003
Falendarz;Bogdana;800;2003
Pyka³³o;Mechtylda;799;2003
Greczycho;Dobrochna;798;2003
Wocho³;Dianna;797;2003
Zentor;Amelia;796;2003
Kier³ucki;Roœcis³awa;795;2003
Rybarcyk;Sulis³awa;794;2003
Krzysimska;Honorata;793;2003
Bzibziak;Hermenia;792;2003
Kudzyn;Wrócis³awa;791;2003
¯urawnik;Saturnina;790;2003
Haniaszyk;Eufemia;789;2003
Strzedu³a;Halina;788;2003
Œlewiñski;Sulis³awa;787;2003
Ciaranek;Amalia;786;2003
Cinglewicz;Edda;785;2003
£¹ñski;Margareta;784;2003
Skirmient;Gertruda;783;2003
Rzy³ka;Stefania;782;2003
Oskêdra;Katarzyna;781;2003
Sobierak;Bartolomea;780;2003
Pighit;Faustyna;779;2003
Kurpijaniuk;Oda;778;2003
Okunowicz;Wszebora;777;2003
Nenzel;Begina;776;2003
Brozolewicz;Anastazja;775;2003
Twaszuk;Hermenegilda;774;2003
Hottgenroth;Joanna;773;2003
Kola³o;Sofia;772;2003
Dypka;Lechos³awa;771;2003
Gêbczak;Janina;770;2003
Halmowska;Dziers³awa;769;2003
Karaim;Hortensja;768;2003
Djaczyk;Loda;767;2003
BraŸdziel;Ksymena;766;2003
Frautman;Debora;765;2003
Wadolski;Sybilla;764;2003
Kl¹kla;Ariela;763;2003
Mojeœcik;Wiktoria;762;2003
Putro;Chwalimira;761;2003
Gudwañski;Amelia;760;2003
S³aszkowski;Dyzma;759;2003
Nakrewicz;Mindora;758;2003
Angierman;Julianna;757;2003
Kiska;Gra¿yna;756;2003
Prejda;Anna;755;2003
Kuplicz;Szczêsna;754;2003
Sass;Anastazja;753;2003
Olechniej;Debora;752;2003
Krzuszewska;Izabella;751;2003
Jogucki;Ksenia;750;2003
Pierszcha³a;Jaros³awa;749;2003
Betkir;Alfreda;748;2003
Bergander;Jarmi³a;747;2003
Jemroziewicz;Regina;746;2003
Teuteberg;Danuta;745;2003
Garb;Domis³awa;744;2003
Sznajdrowski;Amadea;743;2003
Muiœtura;Sybilla;742;2003
Sirek;Erwina;741;2003
Hönisch;Dagmara;740;2003
Kurbat;Krystiana;739;2003
Psikuta;Dina;738;2003
Deusch;Kaja;737;2003
Gnojnski;Krystyna;736;2003
Krysiecki;Pelagia;735;2003
Karnilak;Kalina;734;2003
Dykerman;Kesja;733;2003
Kapszul;Godzis³awa;732;2003
Firczyñski;Jewdocha;731;2003
Hranyczka;Erwina;730;2003
Niepszij;Miriam;729;2003
Z¹bal;Zyta;728;2003
Kuœpiel;Dobrochna;727;2003
Tyrpun;Hiacynta;726;2003
St¹pnik;Aspazja;725;2003
Dobilewski;Samuela;724;2003
Frickert;Ariadna;723;2003
Kujacz;Celina;722;2003
Szkaryn;Leona;721;2003
Rudo³;Lea;720;2003
Placerowska;Klemencja;719;2003
Sorok;Bolis³awa;718;2003
Krespolska;Bernardeta;717;2003
Swit;Arleta;716;2003
Biligier;Tamara;715;2003
Pietru³owski;Teodoryka;714;2003
Plaszczur;Wincentyna;713;2003
Dyrdal;Alina;712;2003
Kochonowicz;S³awa;711;2003
Kulinczak;Zuzanna;710;2003
Kuwan;Lolita;709;2003
Halenta;Adelajda;708;2003
Wawrzyniaczyk;Sêdzis³awa;707;2003
Swo³kan;Emerencja;706;2003
Maresch;¯alina;705;2003
Kierniok;Berenika;704;2003
Lêgenza;Adolfina;703;2003
Strzebelska;Pêcis³awa;702;2003
Szlaworski;Jurata;701;2003
Sprz¹¿ka;Pelagia;700;2003
Piekuty;Linda;699;2003
Demniak;Oliwia;698;2003
Hyncz;Wincenta;697;2003
Hoeflik;Zdzis³awa;696;2003
Setla;Krzysztofa;695;2003
Demetr;Klarysa;694;2003
Lewiak;Chwalimira;693;2003
Pokrobek;Wera;692;2003
Rawicz-Twaróg;Œwiêtos³awa;691;2003
Po³amasz;Marlena;690;2003
Tytoniak;Danuta;689;2003
Tkacz;Talita;688;2003
Offenborn;Rachela;687;2003
Mastalirz;Areta;686;2003
Skorobochaty;Scholastyka;685;2003
Myœkowiec;Bogus³awa;684;2003
Patryszak;Rachela;683;2003
Schurgacz;Aspazja;682;2003
Kuzok;Kosma;681;2003
D¹mbek;Ignacja;680;2003
Krzysaj;Irina;679;2003
Uryga;Adrianna;678;2003
Rehm;Lidia;677;2003
Cichonicz;Julianna;676;2003
Kriuk;Swiet³ana;675;2003
Gintowska;Liliana;674;2003
Kalsztajn;Filipina;673;2003
£azerenko;Izolda;672;2003
Rozprawa;Kaja;671;2003
Tyrwa;Rudolfa;670;2003
Sad³on;Kinga;669;2003
Kupenko;Marita;668;2003
£okiec;Geraldyna;667;2003
Tewrlecka;Feliksa;666;2003
Kardiñska;Jewdocha;665;2003
Misztor;Leontyna;664;2003
Danielsky;Mirabella;663;2003
Bogzio;Roœcis³awa;662;2003
Czternastek;Wiêcemi³a;661;2003
¯uj³a;Œwiêtochna;660;2003
Chabza;Saba;659;2003
Bortnyk;Anatolia;658;2003
Œmiergiel;Kasjana;657;2003
Dólniak;Miros³awa;656;2003
Kaziurak;Ernesta;655;2003
Cyglerski;Bartolomea;654;2003
Walêdziewski;Lukrecja;653;2003
Hytel;Dalida;652;2003
Spustowski;Bryda;651;2003
Kuphal;Ingrid;650;2003
Berdyczko;Cecylia;649;2003
Lidziejawski;Honoryna;648;2003
ZgrzyŸniak;Laurencja;647;2003
Kajetañczyk;Zdzis³awa;646;2003
Danerowski;Hermenia;645;2003
Szafner;Waleria;644;2003
Gotowski;Nina;643;2003
Derol;Wiêces³awa;642;2003
Fuhek;Marika;641;2003
Borug;Wincentyna;640;2003
Miszor;Julietta;639;2003
Niemasik;Boguchwa³a;638;2003
Gierch;Ismena;637;2003
Mossakiewicz;Areta;636;2003
Bekiesek;Diomada;635;2003
Ochocki;Jagoda;634;2003
Szurbak;Domos³awa;633;2003
Katczan;Ma³gorzata;632;2003
Matylski;Albertyna;631;2003
Sajko;Zofia;630;2003
Malnedowicz;Marcela;629;2003
Gdulski;Teodora;628;2003
Frydowska;Adelina;627;2003
Korytyñski;Janina;626;2003
Szyliñski;Ilia;625;2003
Gie³¿yc;Wera;624;2003
Swidziniewski;Gryzelda;623;2003
£oda;Godzis³awa;622;2003
Kolad;Irmina;621;2003
Kowarsz;Jarema;620;2003
Lesiuk;Modesta;619;2003
B³aŸkiewicz;Tworzys³awa;618;2003
Ciêplak;Idalia;617;2003
Dobrysiewski;Kinga;616;2003
Zrzycka;Blanka;615;2003
Pluchta;Ingrid;614;2003
Bogatka;Liliana;613;2003
Szerlewska;Waleria;612;2003
Wójcik vel Warcho³;Flora;611;2003
St¹czyñski;Toska;610;2003
Rokszczanin;Ariela;609;2003
Suckan;Cezara;608;2003
Szumowiecka;Irina;607;2003
Rawluk;Œwiêtochna;606;2003
Mietkowski;Luiza;605;2003
Proso³ek;Daria;604;2003
Obwios³o;Pryska;603;2003
Cu¿yd³o;Klementyna;602;2003
Cerpia³;Aldona;601;2003
Geglawy;Ludomira;600;2003
Bretszneider;Œwiêtochna;599;2003
T³ustochowski;Sieros³awa;598;2003
Zeñca;Aniceta;597;2003
Dejo;Diomada;596;2003
Karbiesiuk;Alojza;595;2003
Sabarañski;Tworzys³awa;594;2003
Wanrey;Dobromi³a;593;2003
Krystynopolska;Faustyna;592;2003
Engeler;Ksaweryna;591;2003
Skital;Pulcheria;590;2003
Hinzke;Pamela;589;2003
Chmikiewicz;Hermina;588;2003
Wilkien;Ciechos³awa;587;2003
Snosek;Mira;586;2003
Tyburch;Pia;585;2003
Gromlewska;Ksawera;584;2003
Sa³ahna;Blanka;583;2003
Tymiejczyk;Wiktoryna;582;2003
Dudot;Mariola;581;2003
Mi¹tkiewicz;Blanka;580;2003
Judim;Odila;579;2003
Wasahan;Zyta;578;2003
Dzier¿gowski;Budzis³awa;577;2003
Ratzko;Witos³awa;576;2003
Bodnia;Toska;575;2003
Francis;Dagna;574;2003
Mêca³a;Atanazja;573;2003
Szafarczak;Orchidea;572;2003
Bogdziun;Eugenia;571;2003
Korc;Paloma;570;2003
Zambroñ;Edda;569;2003
Mokarski;Fryderyka;568;2003
Bardych;Tomira;567;2003
Zadrodziñski;Józefina;566;2003
Koœciuszuk;Daniela;565;2003
Kirsztensztajn;Gracjana;564;2003
Tyrcz;Leontyna;563;2003
Macierzyn;Wies³awa;562;2003
Kierpacz;Faustyna;561;2003
Sp³ocharski;Carmen;560;2003
Gierech;Margot;559;2003
Nobelski;Bogdana;558;2003
Kraszczoski;Begina;557;2003
Rozanów;Mieczys³awa;556;2003
Friebese;Ita;555;2003
Gracman;Jeros³awa;554;2003
Stener;Bo¿ena;553;2003
Rond;Nina;552;2003
Pierœcionek;Dagna;551;2003
Cielanowicz;Paula;550;2003
Kap³anów;Nikita;549;2003
Kojtek;Adelina;548;2003
Trzeciok;Swiet³ana;547;2003
Szliwiñski;Pamela;546;2003
Bociej;Czcibora;545;2003
Dokimuk;Pelagia;544;2003
Musor;Adela;543;2003
Œwieszkiewicz;Stella;542;2003
Umywalnik;Wies³awa;541;2003
Nawijalis;Hiacynta;540;2003
Ha³pacz;El¿bieta;539;2003
Ozañski;Alicja;538;2003
Kobata;Teodoryka;537;2003
Kosmyna;Iga;536;2003
Abelt;Irina;535;2003
Przepiórzyñski;Aga;534;2003
Pieleczek;Bogumi³a;533;2003
Goreczky;Metoda;532;2003
Odo¿yñski;Gloria;531;2003
Ró¿yniewicz;Stella;530;2003
Steranko;Marianna;529;2003
Czer¿niak;Dobromira;528;2003
Baffioni;Adelajda;527;2003
Szczurak;Ksaweryna;526;2003
Basardza;Delfina;525;2003
Hupfeld;Wszemi³a;524;2003
Reczyñski;Amata;523;2003
Placin;Ludwika;522;2003
Federeñko;Salomea;521;2003
Tynelt;Ilona;520;2003
C¹browski;Dyzma;519;2003
Dorêg;¯ywia;518;2003
Ferdynuœ;Bernadetta;517;2003
Lagutyna;Eleonora;516;2003
Krwina;Kosma;515;2003
Oksiuk;Luba;514;2003
Kondryków;Flawia;513;2003
Derêczowska;Krystiana;512;2003
Ostofil;Ita;511;2003
Dmytriwski;Wszemi³a;510;2003
Tabczyñska;Jurata;509;2003
Zazula;Eligia;508;2003
Humenna;Manfreda;507;2003
Literowicz;Eufrozyna;506;2003
Jarremkiewicz;Ingeborga;505;2003
Go³uszczukow;Strze¿ys³awa;504;2003
Woryñ;Imis³awa;503;2003
Bocaczewicz;Zawisza;502;2003
Jastkowiak;Marita;501;2003
Gorgala;Wies³awa;500;2003
Smo³kiewicz;Jeros³awa;499;2003
Honsumbek;Telis³awa;498;2003
Szafijañski;Œwiêtochna;497;2003
Haœka;Goœcis³awa;496;2003
Czeœnakowska;Otylia;495;2003
Ciuplok;Kwiatos³awa;494;2003
Krup³a;Asteria;493;2003
Matroks;Leopolda;492;2003
Hamerszmit;Klotylda;491;2003
Fajst;Alina;490;2003
Podolej;Maria Magdalena;489;2003
Uchy³a;S³awomira;488;2003
Sawal;Telimena;487;2003
Figna;¯aklina;486;2003
Fiedorowski;Antonina;485;2003
Gryszke;Halina;484;2003
Helbig;Zbys³awa;483;2003
Lagler;Pêcis³awa;482;2003
Klemski;Begina;481;2003
Pa¿uch;Adolfina;480;2003
Œlezionka;Alfreda;479;2003
Œmuniewski;Eliza;478;2003
Powolny;Weronika;477;2003
Hlavka;Eudoksja;476;2003
Leniorz;Dagna;475;2003
Ma³ochwy;Przemys³awa;474;2003
Memmel;Brygida;473;2003
Harapiñski;Maura;472;2003
Szutiak;Halszka;471;2003
Olc;Sylwana;470;2003
Heæ;Liwia;469;2003
£awczynowska;Telimena;468;2003
Dziczkiewicz;Irma;467;2003
Sawdon;Cyntia;466;2003
Hanarz;Ludmi³a;465;2003
Zelka;Tomira;464;2003
Pietus;Selma;463;2003
Zwierow;Odilla;462;2003
Majszuk;Antonina;461;2003
Æwierbutowicz;Marzanna;460;2003
Pluwak;Lilla;459;2003
Klonc;Aniela;458;2003
Poczujko;Wac³awa;457;2003
Sumicz;Balbina;456;2003
Mozgal;Imis³awa;455;2003
Ty¿yk;Gloria;454;2003
Kurajata;Natalia;453;2003
Iliadu;Ludmi³a;452;2003
Mant;Ilia;451;2003
Hryckowion;Amelia;450;2003
Sodowy;Luiza;449;2003
Pa³y³a;Leokadia;448;2003
Nykytczyn;Emanuela;447;2003
Myszala;Zawisza;446;2003
Sêdrak;Milena;445;2003
Spolar;¯ywia;444;2003
Drzemski;Aurora;443;2003
Leliaœ;Zawisza;442;2003
Nesnal;Marzanna;441;2003
Harasiumiuk;Raissa;440;2003
Szeliga Szafrañski;Ewa;439;2003
Szroeder;Szeliga;438;2003
Zieñkow;Natalia;437;2003
Kilimniuk;Wincentyna;436;2003
Stronski;Leonida;435;2003
Martinek;Dobroniega;434;2003
Wruka;Isaura;433;2003
Po³ubia³ko;Romana;432;2003
Sopart;Dionizja;431;2003
Strzy¿ys;Sylwana;430;2003
Madzga³a;Ditta;429;2003
Oglosa;Huberta;428;2003
Nêdziusiak;Witolda;427;2003
Wodejko;Œwiêtochna;426;2003
Wierzchowiecki;Rozanna;425;2003
Marcianis;Oktawia;424;2003
Osentowski;Mariola;423;2003
Bia³ojan;Aspazja;422;2003
Bia³ych;Ita;421;2003
Dominik;Marcelina;420;2003
Biewald;Amiceta;419;2003
Breich;Stanis³awa;418;2003
Krajañski;Marika;417;2003
Sztych;Talita;416;2003
Polegoszko;Wojciecha;415;2003
Skrobul;Mira;414;2003
Swyrda;Bronis³awa;413;2003
Wermicka;Tomira;412;2003
Mejsnerowski;Malwina;411;2003
Oszkiewicz;Krystiana;410;2003
Zarudziñska;Monika;409;2003
Klebanowski;Juda;408;2003
Dzierca;Carmen;407;2003
Dra¿ek;Carmen;406;2003
Kuryna;Joachima;405;2003
Perdenia;Margareta;404;2003
Celach;Rozyna;403;2003
Bereñczuk;Lechos³awa;402;2003
Liwendowski;Odila;401;2003
Gumólski;Gaudencja;400;2003
Wysibirski;Liza;399;2003
Lisienko;Gryzelda;398;2003
Kasperka;Eudoksja;397;2003
Nerebiñska;Celina;396;2003
Joganathan;Felicjana;395;2003
Elwar;Fortunata;394;2003
Czyzo;Narcyza;393;2003
Maœlag;Eufemia;392;2003
Rêbowiecki;Dobroniega;391;2003
Bohte;Angelina;390;2003
Ostrocka;Henryka;389;2003
Sicko;Rozanna;388;2003
Restow;Tomira;387;2003
Widyk;Mira;386;2003
Tokœcik;Paloma;385;2003
Buczyjan;Wojciecha;384;2003
Chodu³a;Bazylissa;383;2003
Kosucki;Ingeborga;382;2003
Dadok-Grabski;Wyszes³awa;381;2003
Achtman;Taida;380;2003
Hornañski;Hortensja;379;2003
Szmycel;Manuela;378;2003
Step;Ksawera;377;2003
Dzi¹g;Iwona;376;2003
Kwecko;Iga;375;2003
Saturny;Olga;374;2003
Mozala;Fausta;373;2003
Kosmulski;Bo¿ena;372;2003
Pietra³aj;Eudoksja;371;2003
Kordaczyñski;Œwiêtomira;370;2003
Jenrzejewski;Wiktoria;369;2003
Otreer;Wioletta;368;2003
¯egan;Kaja;367;2003
Puziowicz;Iwetta;366;2003
Bleda;Konradyna;365;2003
Daro;Genowefa;364;2003
Szchniewicz;D¹brówka;363;2003
Mroszkiewicz;Halina;362;2003
Neklaws;Apolonia;361;2003
£yœ-Dobradin;Bo¿ena;360;2003
Kie³baska;Ilza;359;2003
Bezpalko;Narcyza;358;2003
Grz¹d;Sulimiera;357;2003
Legaj;Zefiryna;356;2003
Skarbiñski;Aleksandra;355;2003
Ziemakiewicz;Angelina;354;2003
Dettki;Swiet³ana;353;2003
Melnik;Jurata;352;2003
Zebisz;Imis³awa;351;2003
Samostiak;Cezara;350;2003
Wicoñ;Maria;349;2003
Spiñczyk;Teodoryka;348;2003
Lejka;Manuela;347;2003
Kostyñski;Wrócis³awa;346;2003
Blejwas;Gra¿yna;345;2003
Bierlewska;Luiza;344;2003
Deutszkemer;Bêdzis³awa;343;2003
£upnia;Halka;342;2003
Rainko;Lubomi³a;341;2003
Freinik;Dobrochna;340;2003
Kornito;Miriam;339;2003
Prokopczewska;Petronia;338;2003
Norlund;Jurata;337;2003
Tertelis;Zdzis³awa;336;2003
Marucho³;Celina;335;2003
Stachowik;Hermina;334;2003
Nielichowska;Laura;333;2003
Okó³;Ksawera;332;2003
Fedot;Ofelia;331;2003
Kombor;Wojciecha;330;2003
Mazurek-Mieczyñski;D¹brówka;329;2003
Zerebiecka;Dianna;328;2003
Szwinga;Kamila;327;2003
Podbiega³a;Julietta;326;2003
Stylak;Malina;325;2003
Makwa;Lechos³awa;324;2003
Drez;Maria Magdalena;323;2003
Dyta;Dobromi³a;322;2003
Œniadecki;Wiera;321;2003
¯ymacki;Florentyna;320;2003
Bajkuszew;Cecylia;319;2003
Snochowicz;Wszemi³a;318;2003
Ksiwonos;Irmina;317;2003
Grojczyñska;Mi³a;316;2003
Glodniok;Loretta;315;2003
Pani¿nik;Dionizja;314;2003
Bisiór;Mirella;313;2003
Homotiuk;Dobrawa;312;2003
Gwozdz;Aneta;311;2003
Kuszyk;Telimena;310;2003
Gwinociñski;Dalila;309;2003
Jonkalski;Drogos³awa;308;2003
Mykietiak;Ludgarda;307;2003
Sepolak;Alfreda;306;2003
Haczewski;Geraldyna;305;2003
Birwagen;Przybys³awa;304;2003
Czolka;Gawry³a;303;2003
Majnicki;Edda;302;2003
Szurgast;Mironiega;301;2003
Rososiñski;Feliksa;300;2003
Hmurski;Bernardeta;299;2003
Chamerka;Amelia;298;2003
Jarolik;Bazylissa;297;2003
Tumiczak;Witolda;296;2003
Baronas;Klementyna;295;2003
Sieniuk;Otylia;294;2003
Charwicka;Leopoldyna;293;2003
Chync;Sobies³awa;292;2003
Hapalak;Sobies³awa;291;2003
Wielgolska;Karena;290;2003
Michalejko;¯alina;289;2003
Czischke;Adelajda;288;2003
Nosicka;Jolanda;287;2003
Pyfel;Pryska;286;2003
Zajfert vel Zajfryd;Wiera;285;2003
Pada³ko;Stronis³awa;284;2003
Szwedt;Longina;283;2003
Tinoszenko;Eryka;282;2003
Protañska;Euzebia;281;2003
Gienio;Stella;280;2003
Stêrzycki;Ksenia;279;2003
Jêdrusieñko;Albina;278;2003
Ko³otaj;Maria;277;2003
Sulowski;Mi³os³awa;276;2003
Matrychowiec;Norberta;275;2003
B¹mba;Dobis³awa;274;2003
Hajnysz;Ludmi³a;273;2003
Welna;Izyda;272;2003
Stancu;Serafina;271;2003
Moskawa;Seweryna;270;2003
Jagie³owicz;Pudecjanna;269;2003
Waiszczak;Ismena;268;2003
Falszowski;Jaœmina;267;2003
Jefimko;Wiktoryna;266;2003
Maciag;Euzebia;265;2003
Derisz;Janina;264;2003
Satanowski;Dobies³awa;263;2003
Osyszko;Irina;262;2003
Chrzempiec;Zelmira;261;2003
Cyndera;Raissa;260;2003
Ofis;Julia;259;2003
Saról;Demetria;258;2003
Br¹cel;Rajmunda;257;2003
Reperowski;Potencjana;256;2003
Rosega;Bolis³awa;255;2003
Uzdanowicz;W³oœcis³awa;254;2003
Guzalski;Dorota;253;2003
Bia³akowski;Selma;252;2003
Gzera;Greta;251;2003
Woropaj;Halina;250;2003
Celesz;Jolanta;249;2003
Spenst;Drogos³awa;248;2003
Szuwlak;El¿bieta;247;2003
Bo³aska;Niemira;246;2003
Szablarzowska;Berenike;245;2003
Roseker;Zbigniewa;244;2003
Jancelewicz;Laura;243;2003
Œmiernow;Olga;242;2003
Aksanski;Karena;241;2003
£adan;Honorata;240;2003
Jonaik;Gardenia;239;2003
Widlecki;Wincentyna;238;2003
Badeni;Boñcza;237;2003
Kondlas;Wielis³awa;236;2003
Szmytowicz;Rozyna;235;2003
Podobro¿na;Alma;234;2003
Pucek;Manfreda;233;2003
Kaczka vel Kaczkowska;Angelika;232;2003
Podk¹ska;Ofelia;231;2003
Henejko;Iwetta;230;2003
GlabaŸnia;Eunika;229;2003
Forta;Heloiza;228;2003
Czeczelewski;Lilla;227;2003
£ucikiewicz;Rebeka;226;2003
Smogulski;Domos³awa;225;2003
Bajorek;Paulina;224;2003
Bizarczyk;Norma;223;2003
Gonarski;Emanuela;222;2003
Machu³o;Imis³awa;221;2003
Szwedun;Adrianna;220;2003
Mroczek-Gliszczyñski;Edwarda;219;2003
Pichaida;Wanda;218;2003
Bogonos;Laurentyna;217;2003
Wienc³awek;Saturnina;216;2003
Rêczewicz;Milena;215;2003
Sirota;Januaria;214;2003
Smie³owski;Toma;213;2003
Jójko;Linda;212;2003
Manget;Flawia;211;2003
Mlecznik;Paulina;210;2003
Noch;Dziers³awa;209;2003
Golankiewicz;Szeliga;208;2003
Soworska;Konstancja;207;2003
Josiewicz;Boles³awa;206;2003
Rolis;Bazylissa;205;2003
Depczak;Bo¿eciecha;204;2003
Jeglijewski;Weronika;203;2003
Libold;Agata;202;2003
Œl¹¿yñska;Julianna;201;2003
Madyjewicz;Strze¿ys³awa;200;2003
Pandola;Hipolita;199;2003
